,Species,Dead_Alive,Gear,SCL_notch,SCL_tip,SCW,CCL_notch,TestLevel_Before,Entangled
2676,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2677,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2678,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2679,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2680,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2681,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2682,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2683,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2684,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2685,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2686,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2687,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2688,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2689,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2690,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2691,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2692,Loggerhead,Alive,Pound net,61.5,62.5,49.5,66.5,155.4,Free
2693,Loggerhead,Alive,Pound net,61.5,62.5,49.5,66.5,155.4,Free
2694,Loggerhead,Alive,Pound net,61.5,62.5,49.5,66.5,155.4,Free
2695,Loggerhead,Alive,Pound net,61.5,62.5,49.5,66.5,155.4,Free
2696,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2697,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2698,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2699,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2700,Loggerhead,Alive,Pound net,61.1,63.3,50.4,66.3,155.4,Free
2701,Loggerhead,Alive,Pound net,61.1,63.3,50.4,66.3,155.4,Free
2702,Loggerhead,Alive,Pound net,61.1,63.3,50.4,66.3,155.4,Free
2703,Loggerhead,Alive,Pound net,61.1,63.3,50.4,66.3,155.4,Free
2704,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2705,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2706,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2707,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2708,Loggerhead,Alive,Pound net,63.8,65.3,51.8,70.2,155.4,Free
2709,Loggerhead,Alive,Pound net,63.8,65.3,51.8,70.2,155.4,Free
2710,Loggerhead,Alive,Pound net,63.8,65.3,51.8,70.2,155.4,Free
2711,Loggerhead,Alive,Pound net,63.8,65.3,51.8,70.2,155.4,Free
2712,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2713,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2714,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2715,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2716,Loggerhead,Alive,Pound net,67.1,68.3,55.7,73.5,155.4,Free
2717,Loggerhead,Alive,Pound net,67.1,68.3,55.7,73.5,155.4,Free
2718,Loggerhead,Alive,Pound net,67.1,68.3,55.7,73.5,155.4,Free
2719,Loggerhead,Alive,Pound net,67.1,68.3,55.7,73.5,155.4,Free
2720,Loggerhead,Alive,Pound net,73.0,74.8,59.4,67.5,155.4,Free
2721,Loggerhead,Alive,Pound net,73.0,74.8,59.4,67.5,155.4,Free
2722,Loggerhead,Alive,Pound net,73.0,74.8,59.4,67.5,155.4,Free
2723,Loggerhead,Alive,Pound net,73.0,74.8,59.4,67.5,155.4,Free
2724,Loggerhead,Alive,Pound net,77.0,78.5,63.1,82.5,155.4,Free
2725,Loggerhead,Alive,Pound net,77.0,78.5,63.1,82.5,155.4,Free
2726,Loggerhead,Alive,Pound net,77.0,78.5,63.1,82.5,155.4,Free
2727,Loggerhead,Alive,Pound net,77.0,78.5,63.1,82.5,155.4,Free
2728,Loggerhead,Alive,Long haul,61.4,62.8,49.2,68.8,1430.0,Free
2729,Loggerhead,Alive,Long haul,61.4,62.8,49.2,68.8,1430.0,Free
2730,Loggerhead,Alive,Pound net,54.3,54.8,45.3,58.6,43.4,Free
2731,Loggerhead,Alive,Pound net,54.3,54.8,45.3,58.6,43.4,Free
2732,Loggerhead,Alive,Pound net,47.3,48.3,40.0,52.1,35.4,Free
2733,Loggerhead,Alive,Pound net,47.3,48.3,40.0,52.1,35.4,Free
2734,Loggerhead,Alive,Pound net,53.8,55.0,44.7,58.0,1190.0,Free
2735,Loggerhead,Alive,Pound net,53.8,55.0,44.7,58.0,1190.0,Free
2736,Loggerhead,Dead,Pound net,58.5,60.0,48.8,64.2,33.9,Free
2737,Loggerhead,Dead,Pound net,58.5,60.0,48.8,64.2,33.9,Free
2738,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2739,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2740,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2741,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2742,Loggerhead,Alive,Pound net,64.4,65.9,55.6,69.0,16.1,Free
2743,Loggerhead,Alive,Pound net,64.4,65.9,55.6,69.0,16.1,Free
2744,Loggerhead,Alive,Pound net,47.4,48.5,39.7,51.5,1670.0,Free
2745,Loggerhead,Alive,Pound net,47.4,48.5,39.7,51.5,1670.0,Free
2746,Loggerhead,Alive,Pound net,53.8,54.3,46.0,58.5,66.1,Free
2747,Loggerhead,Alive,Pound net,53.8,54.3,46.0,58.5,66.1,Free
2748,Loggerhead,Alive,Pound net,53.5,54.4,45.6,59.9,155.4,Free
2749,Loggerhead,Alive,Pound net,53.5,54.4,45.6,59.9,155.4,Free
2750,Loggerhead,Alive,Pound net,53.5,54.4,45.6,59.9,155.4,Free
2751,Loggerhead,Alive,Pound net,53.5,54.4,45.6,59.9,155.4,Free
2752,Loggerhead,Alive,Long haul,70.8,72.3,58.7,76.3,45.7,Free
2753,Loggerhead,Alive,Long haul,70.8,72.3,58.7,76.3,45.7,Free
2754,Loggerhead,Alive,Pound net,56.8,58.0,48.8,61.8,80.1,Free
2755,Loggerhead,Alive,Pound net,56.8,58.0,48.8,61.8,80.1,Free
2756,Loggerhead,Alive,Pound net,66.3,67.6,55.3,72.7,51.6,Free
2757,Loggerhead,Alive,Pound net,66.3,67.6,55.3,72.7,51.6,Free
2758,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2759,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2760,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2761,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2762,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2763,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2764,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2765,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2766,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,71.3,Free
2767,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,71.3,Free
2768,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,71.3,Free
2769,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,71.3,Free
2770,Loggerhead,Alive,Pound net,72.1,73.5,58.9,78.8,67.0,Free
2771,Loggerhead,Alive,Pound net,72.1,73.5,58.9,78.8,67.0,Free
2772,Loggerhead,Alive,Pound net,72.1,73.5,58.9,78.8,67.0,Free
2773,Loggerhead,Alive,Pound net,72.1,73.5,58.9,78.8,67.0,Free
2774,Loggerhead,Alive,Pound net,74.1,75.4,60.7,80.2,155.4,Free
2775,Loggerhead,Alive,Pound net,74.1,75.4,60.7,80.2,155.4,Free
2776,Loggerhead,Alive,Pound net,74.1,75.4,60.7,80.2,155.4,Free
2777,Loggerhead,Alive,Pound net,74.1,75.4,60.7,80.2,155.4,Free
2778,Loggerhead,Alive,Pound net,83.2,84.5,66.6,89.9,282.7,Free
2779,Loggerhead,Alive,Pound net,83.2,84.5,66.6,89.9,282.7,Free
2780,Loggerhead,Alive,Pound net,55.4,57.1,47.3,59.7,53.9,Free
2781,Loggerhead,Alive,Pound net,55.4,57.1,47.3,59.7,53.9,Free
2782,Loggerhead,Alive,Pound net,61.2,62.5,54.3,66.4,80.3,Free
2783,Loggerhead,Alive,Pound net,61.2,62.5,54.3,66.4,80.3,Free
2784,Loggerhead,Alive,Pound net,61.2,62.5,54.3,66.4,80.3,Free
2785,Loggerhead,Alive,Pound net,61.2,62.5,54.3,66.4,80.3,Free
2786,Kemps_Ridley,Alive,Hand captured,38.4,39.1,35.5,40.3,110.9,Free
2787,Kemps_Ridley,Alive,Hand captured,38.4,39.1,35.5,40.3,110.9,Free
2788,Loggerhead,Alive,Pound net,62.8,63.8,62.5,67.9,155.4,Free
2789,Loggerhead,Alive,Pound net,62.8,63.8,62.5,67.9,155.4,Free
2790,Loggerhead,Alive,Pound net,65.0,66.5,54.6,70.8,1243.0,Free
2791,Loggerhead,Alive,Pound net,65.0,66.5,54.6,70.8,1243.0,Free
2792,Loggerhead,Alive,Pound net,65.0,66.5,54.6,70.8,1243.0,Free
2793,Loggerhead,Alive,Pound net,65.0,66.5,54.6,70.8,1243.0,Free
2794,Loggerhead,Alive,Pound net,65.0,66.5,54.6,70.8,1243.0,Free
2795,Loggerhead,Alive,Pound net,65.0,66.5,54.6,70.8,1243.0,Free
2796,Loggerhead,Alive,Pound net,72.3,73.9,58.5,77.3,155.4,Free
2797,Loggerhead,Alive,Pound net,72.3,73.9,58.5,77.3,155.4,Free
2798,Loggerhead,Alive,Pound net,72.3,73.9,58.5,77.3,155.4,Free
2799,Loggerhead,Alive,Pound net,72.3,73.9,58.5,77.3,155.4,Free
2800,Loggerhead,Alive,Pound net,72.3,73.9,58.5,77.3,155.4,Free
2801,Loggerhead,Alive,Pound net,72.3,73.9,58.5,77.3,155.4,Free
2802,Loggerhead,Alive,Pound net,72.3,73.9,58.5,77.3,155.4,Free
2803,Loggerhead,Alive,Pound net,72.3,73.9,58.5,77.3,155.4,Free
2804,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2805,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2806,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2807,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2808,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2809,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2810,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2811,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2812,Loggerhead,Alive,Pound net,83.1,85.1,67.2,89.1,155.4,Free
2813,Loggerhead,Alive,Pound net,83.1,85.1,67.2,89.1,155.4,Free
2814,Loggerhead,Alive,Pound net,61.7,62.9,50.1,67.5,694.0,Free
2815,Loggerhead,Alive,Pound net,61.7,62.9,50.1,67.5,694.0,Free
2816,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,1020.0,Free
2817,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,1020.0,Free
2818,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,1020.0,Free
2819,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,1020.0,Free
2820,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2821,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2822,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2823,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2824,Loggerhead,Alive,Pound net,62.4,63.6,50.6,68.1,701.0,Free
2825,Loggerhead,Alive,Pound net,62.4,63.6,50.6,68.1,701.0,Free
2826,Loggerhead,Alive,Pound net,62.4,63.6,50.6,68.1,701.0,Free
2827,Loggerhead,Alive,Pound net,62.4,63.6,50.6,68.1,701.0,Free
2828,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2829,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2830,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2831,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2832,Loggerhead,Alive,Pound net,63.8,64.4,51.5,68.8,178.0,Free
2833,Loggerhead,Alive,Pound net,63.8,64.4,51.5,68.8,178.0,Free
2834,Loggerhead,Alive,Pound net,63.8,64.4,51.5,68.8,178.0,Free
2835,Loggerhead,Alive,Pound net,63.8,64.4,51.5,68.8,178.0,Free
2836,Loggerhead,Alive,Pound net,58.1,58.6,50.2,62.0,61.4,Free
2837,Loggerhead,Alive,Pound net,58.1,58.6,50.2,62.0,61.4,Free
2838,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,5.4,Free
2839,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,5.4,Free
2840,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,5.4,Free
2841,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,5.4,Free
2842,Loggerhead,Alive,Pound net,58.7,58.9,49.7,62.4,111.0,Free
2843,Loggerhead,Alive,Pound net,58.7,58.9,49.7,62.4,111.0,Free
2844,Loggerhead,Alive,Pound net,58.7,58.9,49.7,62.4,111.0,Free
2845,Loggerhead,Alive,Pound net,58.7,58.9,49.7,62.4,111.0,Free
2846,Loggerhead,Alive,Pound net,57.7,58.6,49.3,63.2,155.4,Free
2847,Loggerhead,Alive,Pound net,57.7,58.6,49.3,63.2,155.4,Free
2848,Loggerhead,Alive,Pound net,57.7,58.6,49.3,63.2,155.4,Free
2849,Loggerhead,Alive,Pound net,57.7,58.6,49.3,63.2,155.4,Free
2850,Loggerhead,Alive,Pound net,58.3,59.1,50.8,63.8,155.4,Free
2851,Loggerhead,Alive,Pound net,58.3,59.1,50.8,63.8,155.4,Free
2852,Loggerhead,Alive,Pound net,58.3,59.1,50.8,63.8,155.4,Free
2853,Loggerhead,Alive,Pound net,58.3,59.1,50.8,63.8,155.4,Free
2854,Loggerhead,Alive,Pound net,61.9,62.8,50.3,65.8,155.4,Free
2855,Loggerhead,Alive,Pound net,61.9,62.8,50.3,65.8,155.4,Free
2856,Loggerhead,Alive,Pound net,61.9,62.8,50.3,65.8,155.4,Free
2857,Loggerhead,Alive,Pound net,61.9,62.8,50.3,65.8,155.4,Free
2858,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2859,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2860,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2861,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2862,Loggerhead,Alive,Pound net,64.6,65.5,55.2,69.3,155.4,Free
2863,Loggerhead,Alive,Pound net,64.6,65.5,55.2,69.3,155.4,Free
2864,Loggerhead,Alive,Pound net,64.6,65.5,55.2,69.3,155.4,Free
2865,Loggerhead,Alive,Pound net,64.6,65.5,55.2,69.3,155.4,Free
2866,Loggerhead,Alive,Pound net,66.8,68.3,57.1,72.8,155.4,Free
2867,Loggerhead,Alive,Pound net,66.8,68.3,57.1,72.8,155.4,Free
2868,Loggerhead,Alive,Pound net,66.8,68.3,57.1,72.8,155.4,Free
2869,Loggerhead,Alive,Pound net,66.8,68.3,57.1,72.8,155.4,Free
2870,Loggerhead,Alive,Pound net,70.6,71.3,58.7,75.3,155.4,Free
2871,Loggerhead,Alive,Pound net,70.6,71.3,58.7,75.3,155.4,Free
2872,Loggerhead,Alive,Pound net,70.6,71.3,58.7,75.3,155.4,Free
2873,Loggerhead,Alive,Pound net,70.6,71.3,58.7,75.3,155.4,Free
2874,Loggerhead,Alive,Pound net,70.9,71.8,60.0,75.6,137.5,Free
2875,Loggerhead,Alive,Pound net,70.9,71.8,60.0,75.6,137.5,Free
2876,Loggerhead,Alive,Pound net,70.9,71.8,60.0,75.6,137.5,Free
2877,Loggerhead,Alive,Pound net,70.9,71.8,60.0,75.6,137.5,Free
2878,Loggerhead,Alive,Pound net,51.6,52.9,44.1,55.1,40.6,Free
2879,Loggerhead,Alive,Pound net,51.6,52.9,44.1,55.1,40.6,Free
2880,Loggerhead,Alive,Pound net,53.3,54.4,47.8,58.5,67.7,Free
2881,Loggerhead,Alive,Pound net,53.3,54.4,47.8,58.5,67.7,Free
2882,Loggerhead,Alive,Pound net,57.2,58.3,46.9,61.4,51.7,Free
2883,Loggerhead,Alive,Pound net,57.2,58.3,46.9,61.4,51.7,Free
2884,Loggerhead,Alive,Pound net,57.4,59.0,48.9,61.3,134.0,Free
2885,Loggerhead,Alive,Pound net,57.4,59.0,48.9,61.3,134.0,Free
2886,Loggerhead,Alive,Pound net,69.4,70.9,56.6,76.2,111.0,Free
2887,Loggerhead,Alive,Pound net,69.4,70.9,56.6,76.2,111.0,Free
2888,Loggerhead,Alive,Hand captured,50.4,51.1,42.3,53.7,155.4,Free
2889,Loggerhead,Alive,Hand captured,50.4,51.1,42.3,53.7,155.4,Free
2890,Loggerhead,Alive,Pound net,54.8,56.4,48.4,60.8,60.9,Free
2891,Loggerhead,Alive,Pound net,54.8,56.4,48.4,60.8,60.9,Free
2892,Loggerhead,Alive,Pound net,59.0,59.6,49.2,63.4,21.2,Free
2893,Loggerhead,Alive,Pound net,59.0,59.6,49.2,63.4,21.2,Free
2894,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2895,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2896,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2897,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2898,Loggerhead,Alive,Pound net,63.0,64.5,55.7,67.9,386.0,Free
2899,Loggerhead,Alive,Pound net,63.0,64.5,55.7,67.9,386.0,Free
2900,Loggerhead,Alive,Pound net,53.8,55.0,45.3,58.3,75.6,Free
2901,Loggerhead,Alive,Pound net,53.8,55.0,45.3,58.3,75.6,Free
2902,Loggerhead,Alive,Pound net,60.9,62.2,52.5,65.4,5060.0,Free
2903,Loggerhead,Alive,Pound net,60.9,62.2,52.5,65.4,5060.0,Free
2904,Loggerhead,Alive,Pound net,63.8,65.2,53.4,69.8,58.6,Free
2905,Loggerhead,Alive,Pound net,63.8,65.2,53.4,69.8,58.6,Free
2906,Loggerhead,Alive,Live stranding,67.6,68.9,59.4,71.5,155.4,Free
2907,Loggerhead,Alive,Live stranding,67.6,68.9,59.4,71.5,155.4,Free
2908,Loggerhead,Alive,Live stranding,67.6,68.9,59.4,71.5,155.4,Free
2909,Loggerhead,Alive,Live stranding,67.6,68.9,59.4,71.5,155.4,Free
2910,Loggerhead,Dead,Pound net,61.2,62.7,51.8,66.8,72.9,Free
2911,Loggerhead,Dead,Pound net,61.2,62.7,51.8,66.8,72.9,Free
2912,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2913,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2914,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2915,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2916,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2917,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2918,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2919,Loggerhead,Dead,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2920,Loggerhead,Alive,Pound net,54.4,55.6,44.0,58.5,78.1,Free
2921,Loggerhead,Alive,Pound net,54.4,55.6,44.0,58.5,78.1,Free
2922,Loggerhead,Alive,Pound net,62.0,63.8,50.4,68.3,41.1,Free
2923,Loggerhead,Alive,Pound net,62.0,63.8,50.4,68.3,41.1,Free
2924,Loggerhead,Alive,Pound net,50.3,51.2,40.7,55.2,59.6,Free
2925,Loggerhead,Alive,Pound net,50.3,51.2,40.7,55.2,59.6,Free
2926,Loggerhead,Alive,Pound net,60.6,62.3,50.6,64.1,53.9,Free
2927,Loggerhead,Alive,Pound net,60.6,62.3,50.6,64.1,53.9,Free
2928,Loggerhead,Alive,Pound net,59.1,60.3,49.6,66.0,43.3,Free
2929,Loggerhead,Alive,Pound net,59.1,60.3,49.6,66.0,43.3,Free
2930,Loggerhead,Alive,Pound net,53.1,54.2,45.5,58.0,54.2,Free
2931,Loggerhead,Alive,Pound net,53.1,54.2,45.5,58.0,54.2,Free
2932,Loggerhead,Alive,Pound net,67.8,68.5,54.4,74.0,15.6,Free
2933,Loggerhead,Alive,Pound net,67.8,68.5,54.4,74.0,15.6,Free
2934,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2935,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2936,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2937,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2938,Green,Alive,Pound net,34.9,35.7,29.6,37.4,78.7,Free
2939,Green,Alive,Pound net,34.9,35.7,29.6,37.4,78.7,Free
2940,Loggerhead,Alive,Pound net,61.8,63.2,51.8,67.8,26.0,Free
2941,Loggerhead,Alive,Pound net,61.8,63.2,51.8,67.8,26.0,Free
2942,Loggerhead,Alive,Pound net,67.8,69.2,56.6,67.5,155.4,Free
2943,Loggerhead,Alive,Pound net,67.8,69.2,56.6,67.5,155.4,Free
2944,Loggerhead,Alive,Pound net,67.8,69.2,56.6,67.5,155.4,Free
2945,Loggerhead,Alive,Pound net,67.8,69.2,56.6,67.5,155.4,Free
2946,Green,Alive,Pound net,32.1,32.5,26.9,33.7,78.7,Free
2947,Green,Alive,Pound net,32.1,32.5,26.9,33.7,78.7,Free
2948,Loggerhead,Alive,Pound net,51.2,52.4,43.0,55.2,41.5,Free
2949,Loggerhead,Alive,Pound net,51.2,52.4,43.0,55.2,41.5,Free
2950,Loggerhead,Alive,Pound net,55.5,56.8,48.4,59.9,57.0,Free
2951,Loggerhead,Alive,Pound net,55.5,56.8,48.4,59.9,57.0,Free
2952,Loggerhead,Alive,Pound net,57.0,59.8,48.7,61.2,231.0,Free
2953,Loggerhead,Alive,Pound net,57.0,59.8,48.7,61.2,231.0,Free
2954,Loggerhead,Alive,Pound net,57.0,59.8,48.7,61.2,231.0,Free
2955,Loggerhead,Alive,Pound net,57.0,59.8,48.7,61.2,231.0,Free
2956,Loggerhead,Alive,Pound net,53.2,54.5,45.1,58.5,29.0,Free
2957,Loggerhead,Alive,Pound net,53.2,54.5,45.1,58.5,29.0,Free
2958,Loggerhead,Alive,Pound net,59.2,60.8,51.2,64.8,27.0,Free
2959,Loggerhead,Alive,Pound net,59.2,60.8,51.2,64.8,27.0,Free
2960,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2961,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2962,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2963,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2964,Green,Alive,Pound net,32.9,33.5,27.0,35.0,234.0,Free
2965,Green,Alive,Pound net,32.9,33.5,27.0,35.0,234.0,Free
2966,Loggerhead,Alive,Pound net,52.3,53.5,42.7,55.8,407.0,Free
2967,Loggerhead,Alive,Pound net,52.3,53.5,42.7,55.8,407.0,Free
2968,Loggerhead,Alive,Pound net,67.5,69.2,58.6,73.7,292.0,Free
2969,Loggerhead,Alive,Pound net,67.5,69.2,58.6,73.7,292.0,Free
2970,Loggerhead,Alive,Pound net,49.2,50.2,42.9,55.3,21.1,Free
2971,Loggerhead,Alive,Pound net,49.2,50.2,42.9,55.3,21.1,Free
2972,Loggerhead,Alive,Pound net,61.4,62.6,53.2,67.2,148.0,Free
2973,Loggerhead,Alive,Pound net,61.4,62.6,53.2,67.2,148.0,Free
2974,Loggerhead,Alive,Pound net,63.0,64.4,52.3,68.0,488.0,Free
2975,Loggerhead,Alive,Pound net,63.0,64.4,52.3,68.0,488.0,Free
2976,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2977,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2978,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2979,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
2980,Kemps_Ridley,Alive,Pound net,46.5,47.3,45.7,49.9,197.0,Free
2981,Kemps_Ridley,Alive,Pound net,46.5,47.3,45.7,49.9,197.0,Free
2982,Loggerhead,Alive,Pound net,56.0,57.8,48.3,61.4,24.8,Free
2983,Loggerhead,Alive,Pound net,56.0,57.8,48.3,61.4,24.8,Free
2984,Loggerhead,Alive,Pound net,60.8,61.2,52.7,67.5,55.0,Free
2985,Loggerhead,Alive,Pound net,60.8,61.2,52.7,67.5,55.0,Free
2986,Loggerhead,Alive,Pound net,57.2,58.0,49.1,62.7,72.8,Free
2987,Loggerhead,Alive,Pound net,57.2,58.0,49.1,62.7,72.8,Free
2988,Kemps_Ridley,Dead,Pound net,25.5,26.0,24.4,27.8,35.7,Free
2989,Kemps_Ridley,Dead,Pound net,25.5,26.0,24.4,27.8,35.7,Free
2990,Kemps_Ridley,Dead,Dead Stranding,41.0,41.7,40.3,43.3,110.9,Free
2991,Kemps_Ridley,Dead,Dead Stranding,41.0,41.7,40.3,43.3,110.9,Free
2992,Loggerhead,Alive,Pound net,52.6,54.0,44.5,58.8,42.7,Free
2993,Loggerhead,Alive,Pound net,52.6,54.0,44.5,58.8,42.7,Free
2994,Loggerhead,Alive,Pound net,62.3,64.2,51.3,69.4,64.0,Free
2995,Loggerhead,Alive,Pound net,62.3,64.2,51.3,69.4,64.0,Free
2996,Green,Alive,Pound net,26.6,26.8,22.0,28.5,60.6,Free
2997,Green,Alive,Pound net,26.6,26.8,22.0,28.5,60.6,Free
2998,Loggerhead,Alive,Other,62.8,64.0,54.6,68.0,155.4,Free
2999,Loggerhead,Alive,Other,62.8,64.0,54.6,68.0,155.4,Free
3000,Loggerhead,Dead,Pound net,45.3,46.5,38.5,51.5,42.2,Free
3001,Loggerhead,Dead,Pound net,45.3,46.5,38.5,51.5,42.2,Free
3002,Loggerhead,Alive,Pound net,67.2,67.9,57.5,71.0,1123.0,Free
3003,Loggerhead,Alive,Pound net,67.2,67.9,57.5,71.0,1123.0,Free
3004,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
3005,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
3006,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
